id,brand,descriptions,features,manufacturer,name,prices.amount,condition,,,,,
AVpfJEMqLJeJML433RvY,PUMA,"[{""dateSeen"":[""2017-01-07T20:51:20Z""],""sourceURLs"":[""https://www.walmart.com/ip/Puma-Roma-Ripstop-Men-Round-Toe-Canvas-White-Running-Shoe/104076298""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Puma Roma Basic Width - Medium (D, M) True Color - White/Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 1.25 Inches Brand Style - Puma Roma Basic Width - Medium (D, M) True Color - White/Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 1.25 Inches PUMA creates high-performance, high-style athletic shoes for men and women, with an incredible variety of classic and contemporary designs tailored to all-around athletics and casual lifestyle. All PUMA shoes are made to the highest standards of technology and quality, promising superb comfort, performance, and style. The global PUMA brand had its start in Germany back in 1924 with the founding of the Dassler brand. Dassler shoes made a big impression at the 1936 Berlin Olympics, when athletes wearing them broke two world records and three Olympic records, and the great American Jesse Owens won four Gold Medals in Dasslers. Dassler became PUMA in 1948, and since then has only solidified its already stellar reputation among the world's top athletes, and those who aspire to be. ps7045693""}]","[{""key"":""Material"",""value"":[""Canvas""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Color"",""value"":[""White""]},{""key"":""Model"",""value"":[""353572 45""]},{""key"":""Manufacturer Part Number"",""value"":[""353572 45""]},{""key"":""Brand"",""value"":[""PUMA""]},{""key"":""Age Group"",""value"":[""Adult""]}]",Puma,Puma Roma Basic Men  Round Toe Canvas White Running Shoe,65,new,,,,,
AVpfAsCFLJeJML430ZuL,Sendra,,,,'westport' Wingtip Oxford (men),420,,,,,,
AVpfG1nE1cnluZ0-eDSf,Puentes Denver,"[{""dateSeen"":[""2017-01-12T03:17:13Z""],""sourceURLs"":[""https://www.walmart.com/ip/3-Pc-Mens-Tie-Bar-Pinch-Clip-Set-for-Regular-Ties-2-1-Inch-Silver-Tone-Black-Gold-tone/157143637""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Puentes Denver's Collection has been Meticulously Designed out of Reverence for Simple Sophistication, Resulting in a Collection that Seamlessly Integrates into a Lifestyle from Day to Night, from Work to Play and any Occasion in Between. With a Deft Hand for Quality and a Discerning eye for Timeless Style, Puentes Denver's Collection is Designed Especially for the Modern Man. Mens Bodegas Passion for Being at the Forefront of Mens Fashion Accessories Brings you this Ultimate Set of Pinch Clasp Tie Bars from Puentes Denver. Size: 2.15 Inches Long - Ideal for Regular, Traditional Width Size Ties (Neckties 3.25 Inch - 3.5 Inch Wide) Have a Skinny Tie and want a Narrower Tie Clip Visit our Amazon Storefront for a Larger Selection of Longer and Regular Size Tie Clips. Included in Your Purchase: 1 Silver-Tone Tie Clip, 1 Gold-Tie and 1 Black Tie Clip will Ensure You will have a Tie Clip for Every Occasion from Day to Day Work Days, Wedding, Funeral or a Night Out On The Town. Top Quality: New and Improved Sturdy and Solid Clamp Ensures Your Favorite Tie Will Not Move Throughout Your Busy Day. How to Wear a Tie Clip: The Tie Bar or Tie Clip Should be Worn Between the 3rd and 4th Buttons on Your Dress Shirt Why Wear a Tie Clip: Because Details Matter and Your Tie is No Exception. This Tie Clip Set will Elevate Your Look to New Levels. 100 Money Back Guarantee: If, For Whatever Reason You Do Not Absolutely Love Your Tie Clips, Just Return It, And We Will Refund Every Penny (Or Replace It, If There is a Problem).""}]","[{""key"":""Boxed-product Dimensions"",""value"":[""8.9 x 5.3 x 3.3 cm""]},{""key"":""Material"",""value"":[""Brass""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""One Size""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""3.50 x 2.10 x 1.30 Inches""]},{""key"":""Fabric Content"",""value"":[""100% Brass""]},{""key"":""Color"",""value"":[""Multicolor""]},{""key"":""Model"",""value"":[""PC-TC-SET-10-C""]},{""key"":""Brand"",""value"":[""Puentes Denver""]}]",Puentes Denver,3 Pc Mens Tie Bar Pinch Clip Set For Regular Ties 2.1 Inch,11.95,new,,,,,
AVpfG1nE1cnluZ0-eDSf,Puentes Denver,"[{""dateSeen"":[""2017-01-12T03:17:13Z""],""sourceURLs"":[""https://www.walmart.com/ip/3-Pc-Mens-Tie-Bar-Pinch-Clip-Set-for-Regular-Ties-2-1-Inch-Silver-Tone-Black-Gold-tone/157143637""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Puentes Denver's Collection has been Meticulously Designed out of Reverence for Simple Sophistication, Resulting in a Collection that Seamlessly Integrates into a Lifestyle from Day to Night, from Work to Play and any Occasion in Between. With a Deft Hand for Quality and a Discerning eye for Timeless Style, Puentes Denver's Collection is Designed Especially for the Modern Man. Mens Bodegas Passion for Being at the Forefront of Mens Fashion Accessories Brings you this Ultimate Set of Pinch Clasp Tie Bars from Puentes Denver. Size: 2.15 Inches Long - Ideal for Regular, Traditional Width Size Ties (Neckties 3.25 Inch - 3.5 Inch Wide) Have a Skinny Tie and want a Narrower Tie Clip Visit our Amazon Storefront for a Larger Selection of Longer and Regular Size Tie Clips. Included in Your Purchase: 1 Silver-Tone Tie Clip, 1 Gold-Tie and 1 Black Tie Clip will Ensure You will have a Tie Clip for Every Occasion from Day to Day Work Days, Wedding, Funeral or a Night Out On The Town. Top Quality: New and Improved Sturdy and Solid Clamp Ensures Your Favorite Tie Will Not Move Throughout Your Busy Day. How to Wear a Tie Clip: The Tie Bar or Tie Clip Should be Worn Between the 3rd and 4th Buttons on Your Dress Shirt Why Wear a Tie Clip: Because Details Matter and Your Tie is No Exception. This Tie Clip Set will Elevate Your Look to New Levels. 100 Money Back Guarantee: If, For Whatever Reason You Do Not Absolutely Love Your Tie Clips, Just Return It, And We Will Refund Every Penny (Or Replace It, If There is a Problem).""}]","[{""key"":""Boxed-product Dimensions"",""value"":[""8.9 x 5.3 x 3.3 cm""]},{""key"":""Material"",""value"":[""Brass""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""One Size""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""3.50 x 2.10 x 1.30 Inches""]},{""key"":""Fabric Content"",""value"":[""100% Brass""]},{""key"":""Color"",""value"":[""Multicolor""]},{""key"":""Model"",""value"":[""PC-TC-SET-10-C""]},{""key"":""Brand"",""value"":[""Puentes Denver""]}]",Puentes Denver,3 Pc Mens Tie Bar Pinch Clip Set For Regular Ties 2.1 Inch,12.95,new,,,,,
AVpfG1nE1cnluZ0-eDSf,Puentes Denver,"[{""dateSeen"":[""2017-01-12T03:17:13Z""],""sourceURLs"":[""https://www.walmart.com/ip/3-Pc-Mens-Tie-Bar-Pinch-Clip-Set-for-Regular-Ties-2-1-Inch-Silver-Tone-Black-Gold-tone/157143637""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Puentes Denver's Collection has been Meticulously Designed out of Reverence for Simple Sophistication, Resulting in a Collection that Seamlessly Integrates into a Lifestyle from Day to Night, from Work to Play and any Occasion in Between. With a Deft Hand for Quality and a Discerning eye for Timeless Style, Puentes Denver's Collection is Designed Especially for the Modern Man. Mens Bodegas Passion for Being at the Forefront of Mens Fashion Accessories Brings you this Ultimate Set of Pinch Clasp Tie Bars from Puentes Denver. Size: 2.15 Inches Long - Ideal for Regular, Traditional Width Size Ties (Neckties 3.25 Inch - 3.5 Inch Wide) Have a Skinny Tie and want a Narrower Tie Clip Visit our Amazon Storefront for a Larger Selection of Longer and Regular Size Tie Clips. Included in Your Purchase: 1 Silver-Tone Tie Clip, 1 Gold-Tie and 1 Black Tie Clip will Ensure You will have a Tie Clip for Every Occasion from Day to Day Work Days, Wedding, Funeral or a Night Out On The Town. Top Quality: New and Improved Sturdy and Solid Clamp Ensures Your Favorite Tie Will Not Move Throughout Your Busy Day. How to Wear a Tie Clip: The Tie Bar or Tie Clip Should be Worn Between the 3rd and 4th Buttons on Your Dress Shirt Why Wear a Tie Clip: Because Details Matter and Your Tie is No Exception. This Tie Clip Set will Elevate Your Look to New Levels. 100 Money Back Guarantee: If, For Whatever Reason You Do Not Absolutely Love Your Tie Clips, Just Return It, And We Will Refund Every Penny (Or Replace It, If There is a Problem).""}]","[{""key"":""Boxed-product Dimensions"",""value"":[""8.9 x 5.3 x 3.3 cm""]},{""key"":""Material"",""value"":[""Brass""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""One Size""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""3.50 x 2.10 x 1.30 Inches""]},{""key"":""Fabric Content"",""value"":[""100% Brass""]},{""key"":""Color"",""value"":[""Multicolor""]},{""key"":""Model"",""value"":[""PC-TC-SET-10-C""]},{""key"":""Brand"",""value"":[""Puentes Denver""]}]",Puentes Denver,3 Pc Mens Tie Bar Pinch Clip Set For Regular Ties 2.1 Inch,17.95,new,,,,,
AVpfI-6OLJeJML433P81,Nike,"[{""dateSeen"":[""2016-06-20T14:17:03Z""],""sourceURLs"":[""http://www.ebay.com/itm/NEW-Mens-10-5-12-NIKE-Hypervenom-Phelon-II-FG-Total-Orange-Black-Soccer-Cleats-/141969837963?var=&hash=item210e0fcf8b:m:mAVzBkCDysx7fNaKOQYx3Ew""],""value"":""NEW Mens 10.5 12 NIKE Hypervenom Phelon II FG Total Orange Black Soccer Cleats in Sporting Goods, Team Sports, Soccer | eBay""},{""dateSeen"":[""2016-06-20T14:15:05Z""],""sourceURLs"":[""http://www.ebay.com/itm/NEW-Mens-9-11-NIKE-Hypervenom-Phelon-II-FG-Hyper-Grape-Purple-Volt-Soccer-Cleats-/142018471414?var=&hash=item2110f5e5f6:m:mz2wXXvAjQ6GwXTTgwSkSUw""],""value"":""NEW Mens 9 11 NIKE Hypervenom Phelon II FG Hyper Grape Purple Volt Soccer Cleats in Sporting Goods, Team Sports, Soccer | eBay""}]","[{""key"":""Sport"",""value"":[""Soccer""]},{""key"":""Main Color"",""value"":[""Orange""]},{""key"":""Type"",""value"":[""Cleats""]},{""key"":""Condition"",""value"":[""New without box""]}]",,New Nike Men's Hypervenom Phelon Ii Fg Soccer Cleat Mtlc Red Bronze 13,72.9,New without box,,,,,
AVpfI-6OLJeJML433P81,Nike,"[{""dateSeen"":[""2016-06-20T14:17:03Z""],""sourceURLs"":[""http://www.ebay.com/itm/NEW-Mens-10-5-12-NIKE-Hypervenom-Phelon-II-FG-Total-Orange-Black-Soccer-Cleats-/141969837963?var=&hash=item210e0fcf8b:m:mAVzBkCDysx7fNaKOQYx3Ew""],""value"":""NEW Mens 10.5 12 NIKE Hypervenom Phelon II FG Total Orange Black Soccer Cleats in Sporting Goods, Team Sports, Soccer | eBay""},{""dateSeen"":[""2016-06-20T14:15:05Z""],""sourceURLs"":[""http://www.ebay.com/itm/NEW-Mens-9-11-NIKE-Hypervenom-Phelon-II-FG-Hyper-Grape-Purple-Volt-Soccer-Cleats-/142018471414?var=&hash=item2110f5e5f6:m:mz2wXXvAjQ6GwXTTgwSkSUw""],""value"":""NEW Mens 9 11 NIKE Hypervenom Phelon II FG Hyper Grape Purple Volt Soccer Cleats in Sporting Goods, Team Sports, Soccer | eBay""}]","[{""key"":""Sport"",""value"":[""Soccer""]},{""key"":""Main Color"",""value"":[""Orange""]},{""key"":""Type"",""value"":[""Cleats""]},{""key"":""Condition"",""value"":[""New without box""]}]",,New Nike Men's Hypervenom Phelon Ii Fg Soccer Cleat Mtlc Red Bronze 13,69.9,New without box,,,,,
AVpfI-6OLJeJML433P81,Nike,"[{""dateSeen"":[""2016-06-20T14:17:03Z""],""sourceURLs"":[""http://www.ebay.com/itm/NEW-Mens-10-5-12-NIKE-Hypervenom-Phelon-II-FG-Total-Orange-Black-Soccer-Cleats-/141969837963?var=&hash=item210e0fcf8b:m:mAVzBkCDysx7fNaKOQYx3Ew""],""value"":""NEW Mens 10.5 12 NIKE Hypervenom Phelon II FG Total Orange Black Soccer Cleats in Sporting Goods, Team Sports, Soccer | eBay""},{""dateSeen"":[""2016-06-20T14:15:05Z""],""sourceURLs"":[""http://www.ebay.com/itm/NEW-Mens-9-11-NIKE-Hypervenom-Phelon-II-FG-Hyper-Grape-Purple-Volt-Soccer-Cleats-/142018471414?var=&hash=item2110f5e5f6:m:mz2wXXvAjQ6GwXTTgwSkSUw""],""value"":""NEW Mens 9 11 NIKE Hypervenom Phelon II FG Hyper Grape Purple Volt Soccer Cleats in Sporting Goods, Team Sports, Soccer | eBay""}]","[{""key"":""Sport"",""value"":[""Soccer""]},{""key"":""Main Color"",""value"":[""Orange""]},{""key"":""Type"",""value"":[""Cleats""]},{""key"":""Condition"",""value"":[""New without box""]}]",,New Nike Men's Hypervenom Phelon Ii Fg Soccer Cleat Mtlc Red Bronze 13,66.4,New without box,,,,,
AVpfC5OcLJeJML431K5_,Woolrich,"[{""dateSeen"":[""2017-01-27T01:20:22Z""],""sourceURLs"":[""https://www.walmart.com/ip/Woolrich-Men-Beebe-Lace-Up-Boots/177739417""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Woolrich Men Beebe Lace Up BootsBeautiful in its simplicity the Beebe lace-up ankle boot is designed with only that which is essential and nothing more. Woolrich stripped away all unnecessary embellishment to create a flexible and packable boot in water and stain resistant waxed duck canvas. Waxed duck canvas upper with leather collar. Water and stain resistant finish. Leather welted construction. Comfort footbed. Vibram lugged outsole. Height: 6'.""}]","[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Brand"",""value"":[""Woolrich""]}]",Elan Polo,Woolrich  Men Beebe Lace Up Boots,150,new,,,,,
AVpfA9JzilAPnD_xTD13,,,"[{""key"":""Date first available at Amazon.ca"",""value"":[""June 21 2015""]},{""key"":""Shipping Weight"",""value"":[""1.8 Kg""]}]",Sebago,Sebago Men's Ryde Two Eye Oxford,160,new,,,,,
AVpfA-RILJeJML430gFn,Nike,,"[{""key"":""Style"",""value"":[""Athletic Sneakers""]},{""key"":""Condition"",""value"":[""New with box""]}]",,Nike Shox Turbo Vi Sl 555341-160 White/gym Red/black Men's Running Shoes Size 7,119.99,New with box,,,,,
AVpfI2251cnluZ0-evAs,SoftScience,"[{""dateSeen"":[""2017-01-20T18:57:45Z""],""sourceURLs"":[""https://www.walmart.com/ip/Softscience-Men-s-Dragonfly-Lace-Up-Fashion-Sneakers/154109606""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Our ultra-lightweight DraOur ultra-lightweight Dragonfly takes supreme comfort to another dimension Designed on the same platform as the Drift, our comfortable and easy-to-wear Dragonfly offers a customizable and secure fit for all-day support The lace-up feature allows you to tailor the feel, whether you're globetrotting around the world, or the block""}]","[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Material"",""value"":[""Canvas""]},{""key"":""Shoe Category"",""value"":[""men""]},{""key"":""Brand"",""value"":[""SoftScience""]},{""key"":""Color"",""value"":[""Khaki""]},{""key"":""Model"",""value"":[""841258102326""]}]",SoftScience,Softscience Men's Dragonfly Lace Up Fashion Sneakers,64.99,new,,,,,
AVpfJCIHilAPnD_xV02E,Nike,,,,Nike Men's Free 5.0 Running Shoes,100,,,,,,
AVpfJCgrilAPnD_xV0_C,adidas,,"[{""key"":""Sport"",""value"":[""Soccer""]},{""key"":""Condition"",""value"":[""New without box""]},{""key"":""Type"",""value"":[""Cleats""]}]",,B32846 Adidas Ace 15.3 Fg/ag Mens Soccer Cleats Boot Football Shoes, Men's Sz:10,39.99,USD 10.99,,,,
AVpfChuPilAPnD_xTngc,Dr. Martens,"[{""dateSeen"":[""2017-01-19T18:46:51Z""],""sourceURLs"":[""https://www.walmart.com/ip/Dr-Martens-Men-Resistor-Steel-Toe-Boots/114071613""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Dr. Martens Men Resistor Steel Toe Boots 12 UK / 13 US M USContemporary styled anti-static safety slip on shoe with fully air-cushioned sole unit. Rich full grain leather upper and deep Smartmask PU-cushioned footbed ensure total comfort. This dual density PVC patterned sole is heat-sealed and benefits from a wooden shank for improved mid-foot ridgidity. Its slip-resistant with a high degree of oil and abrasion resistance and has first-class energy absorbing qualities in the heel strike area.""}]","[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""12 UK / 13 US M""]},{""key"":""Color"",""value"":[""Other""]},{""key"":""Brand"",""value"":[""Dr. Martens""]}]",Dr. Martens,Dr. Martens Men Resistor Steel Toe Boots 12 Uk / 13 Us M Us,125,new,,,,,
AVpfChuPilAPnD_xTngc,Dr. Martens,"[{""dateSeen"":[""2017-01-19T18:46:51Z""],""sourceURLs"":[""https://www.walmart.com/ip/Dr-Martens-Men-Resistor-Steel-Toe-Boots/114071613""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Dr. Martens Men Resistor Steel Toe Boots 12 UK / 13 US M USContemporary styled anti-static safety slip on shoe with fully air-cushioned sole unit. Rich full grain leather upper and deep Smartmask PU-cushioned footbed ensure total comfort. This dual density PVC patterned sole is heat-sealed and benefits from a wooden shank for improved mid-foot ridgidity. Its slip-resistant with a high degree of oil and abrasion resistance and has first-class energy absorbing qualities in the heel strike area.""}]","[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""12 UK / 13 US M""]},{""key"":""Color"",""value"":[""Other""]},{""key"":""Brand"",""value"":[""Dr. Martens""]}]",Dr. Martens,Dr. Martens Men Resistor Steel Toe Boots 12 Uk / 13 Us M Us,125,new,,,,,
AVpfChuPilAPnD_xTngc,Dr. Martens,"[{""dateSeen"":[""2017-01-19T18:46:51Z""],""sourceURLs"":[""https://www.walmart.com/ip/Dr-Martens-Men-Resistor-Steel-Toe-Boots/114071613""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Dr. Martens Men Resistor Steel Toe Boots 12 UK / 13 US M USContemporary styled anti-static safety slip on shoe with fully air-cushioned sole unit. Rich full grain leather upper and deep Smartmask PU-cushioned footbed ensure total comfort. This dual density PVC patterned sole is heat-sealed and benefits from a wooden shank for improved mid-foot ridgidity. Its slip-resistant with a high degree of oil and abrasion resistance and has first-class energy absorbing qualities in the heel strike area.""}]","[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""12 UK / 13 US M""]},{""key"":""Color"",""value"":[""Other""]},{""key"":""Brand"",""value"":[""Dr. Martens""]}]",Dr. Martens,Dr. Martens Men Resistor Steel Toe Boots 12 Uk / 13 Us M Us,132.5,new,,,,,
AVpe8p941cnluZ0-afGm,Lanvin,"[{""dateSeen"":[""2016-11-15T13:13:18Z""],""sourceURLs"":[""https://www.walmart.com/ip/Lanvin-Matt-Crack-Calfskin-Low-Top-Sneaker-Men-Round-Toe-Leather-Sneakers/162295231""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Lanvin Matt Crack Calfskin Low Top Sneaker Width - Medium (D, M) True Color - Zebra Printed Pink and Grey Upper Material - Leather Outsole Material - Rubber Heel Height - 1 Inches Brand Style - Lanvin Matt Crack Calfskin Low Top Sneaker Width - Medium (D, M) True Color - Zebra Printed Pink and Grey Upper Material - Leather Outsole Material - Rubber Heel Height - 1 Inches ps6772953""}]","[{""key"":""Heel Height"",""value"":[""1.25 Inches""]},{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""8""]},{""key"":""Size"",""value"":[""8""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Fabric Content"",""value"":[""Leather""]},{""key"":""Color"",""value"":[""Pink""]},{""key"":""Model"",""value"":[""FM-SKDBB1-VGIZ-H14""]},{""key"":""Shoe Closure"",""value"":[""Front Lace""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Fashion Sneakers""]},{""key"":""Manufacturer Part Number"",""value"":[""FM-SKDBB1-VGIZ-H14""]},{""key"":""Brand"",""value"":[""Lanvin""]},{""key"":""Age Group"",""value"":[""Adult""]}]",Lanvin,Lanvin Matt Crack Calfskin Low Top Sneaker Men  Round Toe Leather  Sneakers,151.99,,,,,,
AVpe8p941cnluZ0-afGm,Lanvin,"[{""dateSeen"":[""2016-11-15T13:13:18Z""],""sourceURLs"":[""https://www.walmart.com/ip/Lanvin-Matt-Crack-Calfskin-Low-Top-Sneaker-Men-Round-Toe-Leather-Sneakers/162295231""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Lanvin Matt Crack Calfskin Low Top Sneaker Width - Medium (D, M) True Color - Zebra Printed Pink and Grey Upper Material - Leather Outsole Material - Rubber Heel Height - 1 Inches Brand Style - Lanvin Matt Crack Calfskin Low Top Sneaker Width - Medium (D, M) True Color - Zebra Printed Pink and Grey Upper Material - Leather Outsole Material - Rubber Heel Height - 1 Inches ps6772953""}]","[{""key"":""Heel Height"",""value"":[""1.25 Inches""]},{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""8""]},{""key"":""Size"",""value"":[""8""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Fabric Content"",""value"":[""Leather""]},{""key"":""Color"",""value"":[""Pink""]},{""key"":""Model"",""value"":[""FM-SKDBB1-VGIZ-H14""]},{""key"":""Shoe Closure"",""value"":[""Front Lace""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Fashion Sneakers""]},{""key"":""Manufacturer Part Number"",""value"":[""FM-SKDBB1-VGIZ-H14""]},{""key"":""Brand"",""value"":[""Lanvin""]},{""key"":""Age Group"",""value"":[""Adult""]}]",Lanvin,Lanvin Matt Crack Calfskin Low Top Sneaker Men  Round Toe Leather  Sneakers,445,new,,,,,
AVpfA7pPLJeJML430fJG,Realtree,"[{""dateSeen"":[""2017-01-14T19:32:55Z""],""sourceURLs"":[""https://www.walmart.com/ip/Wembley-Mens-Camouflage-Loafer-Moccasin-Slippers/123997805""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. These Mens Realtree Moccasin Slippers are guaranteed authentic. Theyre crafted with Textile, and the closure is Slip On. Manufacturer: Realtree, Size Origin: US, Style Type: Moccasin Slippers, Collection: Realtree, Closure: Slip On, Material: Textile, Fabric Type: Canvas, Sku: P1607921""}]","[{""key"":""Heel Height"",""value"":[""1 Inches""]},{""key"":""Material"",""value"":[""Textile""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""8-9""]},{""key"":""Shoe Category"",""value"":[""Women's Shoes""]},{""key"":""Country of Origin - Assembly"",""value"":[""CN""]},{""key"":""Fabric Content"",""value"":[""Canvas""]},{""key"":""Color"",""value"":[""Camouflage""]},{""key"":""Model"",""value"":[""71RN670011""]},{""key"":""Shoe Closure"",""value"":[""Slip On""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Moccasins""]},{""key"":""Manufacturer Part Number"",""value"":[""71RN670011""]},{""key"":""Brand"",""value"":[""Realtree""]},{""key"":""Shoe Width"",""value"":[""Medium (D)""]}]",Realtree,Realtree Mens Camouflage Loafer Moccasin Slippers,18.99,new,,,,,
AVpfA7pPLJeJML430fJG,Realtree,"[{""dateSeen"":[""2017-01-14T19:32:55Z""],""sourceURLs"":[""https://www.walmart.com/ip/Wembley-Mens-Camouflage-Loafer-Moccasin-Slippers/123997805""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. These Mens Realtree Moccasin Slippers are guaranteed authentic. Theyre crafted with Textile, and the closure is Slip On. Manufacturer: Realtree, Size Origin: US, Style Type: Moccasin Slippers, Collection: Realtree, Closure: Slip On, Material: Textile, Fabric Type: Canvas, Sku: P1607921""}]","[{""key"":""Heel Height"",""value"":[""1 Inches""]},{""key"":""Material"",""value"":[""Textile""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Size"",""value"":[""8-9""]},{""key"":""Shoe Category"",""value"":[""Women's Shoes""]},{""key"":""Country of Origin - Assembly"",""value"":[""CN""]},{""key"":""Fabric Content"",""value"":[""Canvas""]},{""key"":""Color"",""value"":[""Camouflage""]},{""key"":""Model"",""value"":[""71RN670011""]},{""key"":""Shoe Closure"",""value"":[""Slip On""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Moccasins""]},{""key"":""Manufacturer Part Number"",""value"":[""71RN670011""]},{""key"":""Brand"",""value"":[""Realtree""]},{""key"":""Shoe Width"",""value"":[""Medium (D)""]}]",Realtree,Realtree Mens Camouflage Loafer Moccasin Slippers,24.8,new,,,,,
AVpfC7aoilAPnD_xTvtA,Lencca,,"[{""key"":""Audience"",""value"":[""Dorm/College""]},{""key"":""Color Family"",""value"":[""Multi""]},{""key"":""Wheeled"",""value"":[""No""]}]",,Lencca Alpaque Crossover Laptop Backpack Fits Aspire S7 13.3 Inch Laptops (all Models),86,,,,,,
AVpfEmIRilAPnD_xUUbN,Thorogood,"[{""dateSeen"":[""2016-10-05T14:52:32Z""],""sourceURLs"":[""http://www.ebay.com/itm/Thorogood-Boots-Mens-Steel-Toe-804-4364-American-Heritage-Work-Boots-Size10D-/112108736263?hash=item1a1a338f07:g:~5wAAOSwawpXvx33""],""value"":""Thorogood Boots: Men's Steel Toe 804-4364 American Heritage Work Boots Size10D in Clothing, Shoes & Accessories, Men's Shoes, Boots | eBay""}]","[{""key"":""Material"",""value"":[""Leather""]},{""key"":""Country/Region of Manufacture"",""value"":[""United States""]}]",,Thorogood Boots: Men's Steel Toe 804-4364 American Heritage Work Boots Size10d,125,New without box,,,,,
